Business_ID,Industry,Employee_Count,Revenue,Expenses,Profit_Margin,Loans_Taken,Loan_Default,Cash_Reserves,Financial_Stress_Score,Financial_Stress_Flag
B200931,Manufacturing,49,500000.0,371227.72,25.75,1,1,95280.97,64.02,1
B200464,Food,4,500000.0,322685.68,35.46,0,0,124368.25,44.97,0
B209675,Retail,36,500000.0,421650.35,15.67,1,0,58172.55,48.53,0
B200459,Manufacturing,42,500000.0,435077.23,12.98,1,0,84793.15,48.01,0
B201497,Services,16,500000.0,329296.69,34.14,0,0,89581.08,38.89,0
B203081,Services,11,500000.0,375277.97,24.94,0,0,76560.37,52.64,0
B203085,Manufacturing,40,500000.0,379452.99,24.11,0,0,93075.46,53.97,0
B206125,Manufacturing,48,500000.0,404490.08,,0,0,51808.39,54.46,0
B206036,Retail,49,500000.0,401466.21,19.71,0,0,68776.65,55.99,0
B202718,Manufacturing,43,500000.0,390397.16,21.92,0,0,32278.38,40.84,0
B202607,,34,500000.0,341770.96,31.65,0,0,60776.42,51.28,0
B203764,IT,27,500000.0,348142.57,30.37,0,0,109555.92,43.48,0
B203580,Services,41,500000.0,361883.54,27.62,0,0,104596.37,53.79,0
B203412,Healthcare,3,500000.0,2762239.45,12.85,0,0,55480.98,52.26,0
B204011,Services,17,500000.0,420037.17,15.99,0,0,56095.08,50.97,0
B203596,Healthcare,27,500000.0,451899.8,9.62,0,0,54896.25,57.57,0
B203826,Healthcare,15,500000.0,342422.17,,0,0,60437.07,44.32,0
B208043,Healthcare,34,500000.0,393113.08,21.38,0,0,57653.21,52.48,0
B201150,Manufacturing,29,500000.0,425155.32,14.97,0,0,,56.94,0
B201062,Services,13,500000.0,378961.93,24.21,1,1,75288.53,63.53,1
B209902,Retail,45,500000.0,457747.39,8.45,1,0,73697.23,60.1,1
B202042,Retail,25,500000.0,375315.79,24.94,1,1,109471.9,67.48,1
B202976,Food,17,500000.0,385356.96,22.93,0,0,88916.43,47.92,0
B204319,IT,27,500000.0,321490.11,35.7,0,0,88965.63,40.89,0
B202199,Services,26,500000.0,395438.95,20.91,0,0,99126.15,46.99,0
B204258,Food,34,500000.0,395146.01,20.97,0,0,79135.95,56.92,0
B201162,Healthcare,15,500000.0,325513.69,34.9,1,0,85410.77,42.98,0
B203620,Services,4,500000.0,383253.7,23.35,0,0,64629.5,36.14,0
B207762,Retail,19,500000.0,337490.21,32.5,0,0,620062.27,48.69,0
B207407,Food,10,500000.0,382396.96,23.52,0,0,75693.5,51.28,0
B208297,Healthcare,28,500000.0,391621.74,21.68,0,0,11853.97,61.0,1
B202217,Retail,16,500000.0,422490.04,15.5,0,0,58985.06,56.93,0
B204601,Services,16,500000.0,428409.31,14.32,1,0,45102.0,57.93,0
B207592,Retail,39,500000.0,402374.02,19.53,0,0,77208.07,51.55,0
B209531,Retail,28,500000.0,2540458.23,11.45,1,0,52486.6,59.71,0
B206103,Retail,24,500000.0,412167.93,17.57,1,1,96748.83,68.93,1
B204375,manufacturing,60,520031.19,352578.34,32.2,1,1,65927.65,59.67,0
B205518,Services,19,500000.0,391655.07,21.67,1,0,83787.33,41.56,0
B206761,Manufacturing,38,500000.0,355862.66,28.83,1,0,96663.64,51.15,0
B202183,Manufacturing,55,500000.0,420371.78,15.93,0,0,45276.68,60.18,1
B205268,Services,29,500000.0,364944.16,27.01,1,0,83366.19,45.89,0
B200209,Manufacturing,58,551741.82,2880936.93,16.28,1,0,,54.18,0
B209137,IT,21,500000.0,369152.82,,1,0,34841.14,43.62,0
B209233,Food,23,500000.0,382183.05,23.56,0,0,53225.93,55.4,0
B200218,IT,38,500000.0,406140.31,18.77,1,0,78225.37,55.46,0
B209484,Manufacturing,54,500000.0,395988.66,20.8,1,0,48112.81,48.85,0
B200776,IT,7,500000.0,358398.82,28.32,0,0,127974.48,42.37,0
B205014,Healthcare,43,500000.0,414786.46,17.04,1,0,54482.61,45.38,0
B208737,Healthcare,9,500000.0,388734.25,22.25,1,0,84655.89,57.61,0
B201427,Food,5,500000.0,431262.72,13.75,1,0,37022.19,59.04,0
B201169,Retail,33,500000.0,385043.52,22.99,0,0,55616.92,59.14,0
B207503,Manufacturing,37,500000.0,339905.31,32.02,1,0,92016.15,48.91,0
B200982,Healthcare,18,674989.07,488737.21,27.59,0,0,114528.33,34.93,0
B201439,Healthcare,33,500000.0,422251.13,,1,0,67470.67,49.94,0
B204162,Food,33,500000.0,395760.56,20.85,0,0,58806.37,58.97,0
B203583,Services,26,500000.0,312669.65,37.47,0,0,110509.96,49.13,0
B209356,Services,17,500000.0,387647.52,22.47,0,0,29861.1,44.49,0
B204424,Services,29,500000.0,352482.63,29.5,1,0,66650.94,43.53,0
B200968,Retail,30,500000.0,429137.45,14.17,0,0,77839.89,62.54,1
B201328,Retail,46,500000.0,383371.37,23.33,0,0,67851.72,54.88,0
B206213,Food,13,500000.0,380762.75,23.85,0,0,108388.15,48.18,0
B200099,Services,3,500000.0,380595.39,23.88,0,0,58459.25,50.36,0
B206280,Retail,29,500000.0,412237.36,17.55,0,0,57871.4,55.37,0
B207924,IT,35,1935339.3,368902.99,26.22,0,0,33843.26,49.57,0
B206702,Services,3,500000.0,374174.37,25.17,0,0,117993.65,45.71,0
B205872,,33,500000.0,392037.9,21.59,0,0,63405.39,47.8,0
B204922,Food,37,500000.0,1875129.5,24.09,1,0,92136.83,47.55,0
B201640,Manufacturing,45,500000.0,389712.37,22.06,0,0,80652.13,50.41,0
B206873,Food,31,516690.44,418228.3,19.06,0,0,72514.27,55.78,0
B204372,Manufacturing,28,500000.0,377663.15,24.47,0,0,67006.86,57.97,0
B201069,Manufacturing,60,500000.0,356015.32,28.8,1,0,114447.44,44.49,0
B201042,Retail,49,500000.0,450007.11,10.0,0,0,54706.04,50.66,0
B209058,IT,31,500000.0,371882.47,25.62,0,0,56023.44,60.65,1
B204972,Services,22,500000.0,352677.45,29.46,0,0,73827.74,49.86,0
B204187,Healthcare,24,500000.0,369302.93,26.14,0,0,82957.75,54.76,0
B200587,Retail,20,500000.0,459362.06,8.13,1,1,67940.1,73.72,1
B203610,Food,3,631811.48,448463.93,29.02,0,0,177370.6,44.27,0
B205412,Manufacturing,35,500000.0,450986.16,9.8,1,0,44433.01,58.1,0
B201378,Retail,28,500000.0,396129.83,20.77,0,0,65388.22,55.5,0
B205534,Food,12,500000.0,383154.15,23.37,0,0,,46.46,0
B208304,Services,23,500000.0,419016.32,16.2,0,0,59818.88,51.83,0
B200981,Services,24,505735.31,369097.74,27.02,0,0,77208.74,56.28,0
B208399,Healthcare,23,500000.0,375725.97,24.85,1,0,109516.56,50.96,0
B200787,Retail,36,500000.0,353145.07,29.37,0,0,90076.66,49.35,0
B200922,Retail,37,500000.0,419387.18,16.12,0,0,36055.52,54.62,0
B205918,Manufacturing,70,500000.0,379078.27,24.18,0,0,104172.86,50.97,0
B209512,Retail,38,500000.0,398547.92,20.29,0,0,56947.81,46.98,0
B203485,Retail,52,500000.0,399750.47,20.05,1,0,76635.85,54.45,0
B204762,Food,24,567862.38,457266.67,19.48,0,0,92608.71,48.73,0
B208126,Manufacturing,43,784549.91,632490.23,19.38,1,0,91911.23,62.59,1
B209052,Food,13,500000.0,389366.96,22.13,0,0,60671.22,44.51,0
B207302,IT,33,500000.0,394198.4,21.16,0,0,66708.36,50.74,0
B208212,Services,44,741715.6,504017.41,32.05,1,0,127156.9,37.49,0
B202187,Services,20,500000.0,356700.51,28.66,0,0,112550.92,44.19,0
B200346,Services,24,500000.0,413581.73,17.28,1,0,65267.27,55.16,0
B204509,Healthcare,35,500000.0,452603.91,9.48,0,0,52663.95,59.32,0
B205175,Retail,39,500000.0,461147.92,7.77,1,0,40209.44,52.51,0
B202593,Manufacturing,48,500000.0,426681.84,,1,0,53904.64,49.56,0
B203469,Healthcare,19,500000.0,408710.25,18.26,0,0,98081.4,50.18,0
B204410,Retail,24,500000.0,389471.06,22.11,1,0,62420.1,58.69,0
B201298,Retail,25,500000.0,455382.16,8.92,1,0,37036.97,53.53,0
B200360,Manufacturing,35,500000.0,354204.66,29.16,1,0,127592.48,40.93,0
B209272,Retail,21,500000.0,430267.03,,0,0,69744.44,51.63,0
B203309,Services,7,500000.0,396632.29,20.67,0,0,65667.42,49.91,0
B202670,Food,39,500000.0,420482.09,15.9,0,0,70754.98,59.65,0
B207308,Manufacturing,36,500000.0,413119.24,17.38,0,0,34457.55,49.31,0
B204293,Retail,21,500000.0,446996.59,10.6,1,0,69601.81,56.47,0
B208484,IT,17,500000.0,411910.37,17.62,1,0,58234.84,53.04,0
B208987,IT,29,500000.0,386605.82,22.68,0,0,60542.9,43.29,0
B201643,Healthcare,47,500000.0,387628.29,22.47,1,0,60618.57,51.46,0
B205005,Manufacturing,33,500000.0,377665.47,24.47,0,0,63252.38,50.57,0
B204017,Services,8,500000.0,392070.0,21.59,0,0,56244.66,45.44,0
B202725,Manufacturing,55,500000.0,377782.29,24.44,0,0,78146.47,46.96,0
B202958,Manufacturing,58,500000.0,377311.33,,0,0,70873.65,44.92,0
B203453,Manufacturing,41,500000.0,382979.15,23.4,1,0,94202.59,43.22,0
B208103,Retail,27,500000.0,388172.62,22.37,0,0,75225.42,47.67,0
B208528,Retail,29,500000.0,403858.03,19.23,0,0,,57.48,0
B202287,Retail,39,500000.0,440747.14,11.85,1,0,78507.28,54.72,0
B208369,IT,23,500000.0,365415.6,26.92,0,0,77823.53,50.39,0
B207787,Retail,3,500000.0,392235.06,21.55,1,0,80556.54,52.59,0
B206094,IT,27,500000.0,364613.54,,0,0,74277.3,44.27,0
B207458,Healthcare,12,500000.0,407963.56,18.41,0,0,67550.92,48.99,0
B202724,,32,500000.0,398931.88,20.21,0,0,45046.85,47.83,0
B202714,Manufacturing,44,500000.0,403936.12,19.21,1,0,44145.89,50.38,0
B208531,,20,500000.0,372527.16,25.49,0,0,83438.53,45.52,0
B207173,manufacturing,49,595831.49,468673.24,21.34,0,0,112860.73,39.91,0
B204915,Retail,30,500000.0,376249.79,24.75,1,0,500315.85,47.26,0
B200468,Services,16,500000.0,419169.56,16.17,1,1,104480.48,70.88,1
B200151,Manufacturing,58,500000.0,409982.95,18.0,1,0,31548.51,46.62,0
B209085,Food,3,500000.0,374407.31,25.12,0,0,83519.19,57.77,0
B207360,Manufacturing,44,500000.0,404036.46,19.19,0,0,60163.29,55.85,0
B204150,Manufacturing,34,2199870.77,410176.73,17.96,0,0,67779.32,48.82,0
B207660,IT,21,500000.0,397046.36,,0,0,74941.11,61.01,1
B206159,Manufacturing,43,500000.0,364248.04,27.15,0,0,48610.72,41.12,0
B201533,Healthcare,4,500000.0,397501.49,20.5,0,0,88840.33,51.76,0
B205922,Retail,28,500000.0,454232.36,9.15,0,0,67110.65,54.65,0
B208352,Retail,14,500000.0,398033.39,20.39,1,0,88979.58,54.24,0
B200896,food,44,500000.0,399248.64,20.15,0,0,90568.62,60.69,1
B201047,Services,3,500000.0,433632.41,13.27,1,0,93597.96,54.06,0
B202836,Food,14,500000.0,355898.2,28.82,0,0,130815.56,49.05,0
B205984,Services,8,500000.0,362736.93,27.45,1,0,81673.27,48.77,0
B205230,Retail,16,500000.0,394983.24,21.0,0,0,74677.64,57.91,0
B206385,Food,10,500000.0,384719.45,23.06,0,0,55524.76,51.87,0
B209986,Healthcare,17,500000.0,428457.79,14.31,1,0,43593.6,52.61,0
B206529,IT,26,500000.0,350052.11,29.99,0,0,47425.93,46.28,0
B205392,Services,17,500000.0,378171.79,24.37,0,0,79456.18,55.12,0
B205709,Manufacturing,59,500000.0,363834.41,27.23,0,0,83595.89,48.29,0
B202999,IT,23,500000.0,279325.79,,0,0,73940.12,45.53,0
B206867,Food,33,500000.0,362298.39,27.54,0,0,95625.68,38.98,0
B209073,Retail,33,500000.0,404217.14,19.16,0,0,68280.84,55.76,0
B208458,Food,20,500000.0,348473.99,30.31,0,0,42219.22,44.42,0
B208828,Services,3,500000.0,373290.88,25.34,0,0,48490.94,51.21,0
B209781,Retail,48,500000.0,411450.19,17.71,0,0,45728.79,43.42,0
B201392,,14,500000.0,377065.79,24.59,1,0,120294.59,55.26,0
B201377,Manufacturing,48,500000.0,421605.38,15.68,0,0,79864.84,58.02,0
B208612,Manufacturing,52,500000.0,426410.74,14.72,1,0,53960.77,62.12,1
B200714,Manufacturing,28,697390.37,598678.17,14.15,0,0,89974.47,52.28,0
B205437,Manufacturing,38,500000.0,386950.71,,1,0,95640.02,54.92,0
B209013,Retail,31,500000.0,438594.52,12.28,0,0,59340.4,57.23,0
B209526,Services,31,500000.0,390795.1,21.84,0,0,61957.65,52.69,0
B207795,Retail,40,500000.0,449730.63,10.05,1,1,35012.1,64.11,1
B201515,Food,14,500000.0,418011.82,16.4,0,0,91565.05,49.21,0
B203569,Food,29,500000.0,423116.84,15.38,0,0,41973.29,55.6,0
B204069,Food,13,500000.0,391008.52,21.8,1,0,51163.21,44.72,0
B208526,Retail,46,500000.0,431347.54,13.73,1,0,53641.92,53.14,0
B206754,Services,3,500000.0,473659.38,5.27,0,0,57928.76,57.99,0
B201918,Retail,47,500000.0,403065.23,19.39,1,1,86733.36,69.97,1
B205147,Manufacturing,43,744902.67,570221.25,23.45,0,0,110031.52,54.77,0
B202715,IT,11,500000.0,411267.94,17.75,1,0,94298.34,52.17,0
B206613,Retail,24,500000.0,448883.24,10.22,0,0,16752.17,52.78,0
B204014,Food,34,1940319.18,346080.4,30.78,0,0,118698.44,48.81,0
B209425,Retail,33,500000.0,401670.05,19.67,0,0,56791.77,54.83,0
B201364,IT,5,500000.0,403781.92,19.24,0,0,47099.65,49.35,0
B203346,Services,27,500000.0,419855.77,16.03,1,0,72315.71,49.53,0
B204215,Retail,35,500000.0,368021.61,26.4,1,0,86960.53,47.82,0
B201092,Food,11,500000.0,374334.57,25.13,1,0,47382.4,49.9,0
B208622,Retail,39,500000.0,449884.25,10.02,0,0,34975.16,58.42,0
B203737,IT,3,500000.0,346508.11,30.7,1,0,132906.33,49.01,0
B200597,IT,10,500000.0,379119.71,24.18,0,0,,42.52,0
B201896,Retail,33,500000.0,433513.93,13.3,1,0,69921.4,53.32,0
B205604,Food,8,500000.0,368517.55,26.3,1,0,85365.85,50.52,0
B205879,Retail,34,500000.0,412250.8,17.55,1,0,57270.09,55.51,0
B209517,Manufacturing,38,500000.0,338240.29,32.35,0,0,76107.15,34.03,0
B200720,it,14,591788.27,410517.78,30.63,1,0,170592.72,46.79,0
B209031,Services,23,500000.0,378150.5,24.37,0,0,73967.63,53.29,0
B200149,Manufacturing,60,500000.0,398482.56,20.3,0,0,,52.96,0
B207690,Healthcare,11,513887.77,403735.32,21.44,0,0,64789.99,56.44,0
B208687,Retail,18,500000.0,389258.22,22.15,1,0,80729.36,48.89,0
B200560,Manufacturing,42,500000.0,409626.77,18.07,0,0,83097.86,46.37,0
B207190,Food,27,500000.0,390031.96,21.99,0,0,112380.96,50.45,0
B202991,Food,11,2584640.56,385923.94,22.82,1,0,67842.71,58.1,0
B201658,IT,12,500000.0,331165.13,33.77,0,0,98386.52,42.76,0
B209594,Manufacturing,44,500000.0,371657.13,25.67,0,0,76733.49,53.82,0
B203902,IT,25,500000.0,347934.64,30.41,0,0,95702.73,41.71,0
B204620,,36,500000.0,359867.53,28.03,0,0,75694.31,44.83,0
B203477,Services,7,500000.0,352501.91,29.5,0,0,94396.14,46.89,0
B209580,Retail,15,500000.0,421014.03,15.8,0,0,44506.77,54.23,0
B204039,Food,6,500000.0,408355.16,18.33,1,0,75546.27,42.62,0
B205951,Retail,36,500000.0,378182.48,24.36,1,0,71112.04,43.03,0
B204446,Services,7,500000.0,362946.8,27.41,1,0,83861.37,51.49,0
B208461,Retail,27,500000.0,429916.58,14.02,1,0,65287.05,56.59,0
B205101,Services,43,712346.57,517399.0,27.37,1,0,130976.46,52.98,0
B200978,Food,27,500000.0,360496.78,27.9,0,0,107676.9,49.88,0
B207613,,28,500000.0,404654.97,19.07,1,0,59195.07,48.55,0
B201974,Food,18,507321.9,383185.05,,0,0,,45.48,0
B207475,Healthcare,23,500000.0,446587.52,10.68,1,0,50916.13,59.15,0
B209948,Healthcare,9,500000.0,381270.8,23.75,0,0,127810.55,56.17,0
B204213,Manufacturing,53,500000.0,418744.2,16.25,1,0,54860.82,52.35,0
B206041,Retail,12,509030.73,371944.99,26.93,0,0,76215.48,50.09,0
B200772,Retail,17,500000.0,433107.75,13.38,0,0,48896.1,56.68,0
B203261,Retail,31,500000.0,412411.35,17.52,1,0,181248.85,59.02,0
B202194,Retail,19,525907.41,450816.92,14.28,1,0,49796.27,50.66,0
B204470,Manufacturing,38,500000.0,418949.05,16.21,1,0,64967.77,50.6,0
B204549,Retail,55,500000.0,373907.82,25.22,1,0,90693.92,53.91,0
B206469,Retail,30,500000.0,388253.94,22.35,0,0,77951.7,64.23,1
B203623,Healthcare,13,500000.0,414910.85,17.02,1,1,79248.85,61.13,1
B200365,Services,15,500000.0,385686.82,22.86,0,0,66247.28,53.87,0
B204002,IT,26,500000.0,397741.87,20.45,0,0,81485.52,54.16,0
B203229,Healthcare,6,577146.99,470085.53,18.55,1,0,102237.67,53.47,0
B208308,Services,3,643436.41,478728.27,25.6,0,0,120303.55,50.99,0
B206762,Services,28,500000.0,361962.6,27.61,0,0,109198.04,61.27,1
B207158,retail,31,500000.0,427306.71,14.54,0,0,65131.1,48.08,0
B205653,IT,17,500000.0,351137.96,29.77,0,0,110337.25,47.96,0
B204524,Healthcare,17,500000.0,428911.03,14.22,0,0,57652.17,55.16,0
B206112,Manufacturing,43,3789249.09,456810.84,,1,0,160161.38,47.61,0
B203222,Retail,39,500000.0,416518.61,16.7,0,0,64258.93,55.68,0
B203877,Food,10,500000.0,395239.16,20.95,0,0,91236.43,56.8,0
B205110,Services,18,500000.0,1431884.35,30.9,1,0,64102.85,41.52,0
B201731,Food,21,500000.0,369899.98,26.02,1,0,93774.13,46.07,0
B206300,Retail,47,500000.0,2043670.81,28.06,1,0,109479.42,52.8,0
B202147,Services,22,1745796.43,326478.32,34.7,0,0,131397.66,42.32,0
B200445,IT,7,500000.0,372179.1,25.56,0,0,87866.93,39.47,0
B204663,food,26,500000.0,415124.43,16.98,0,0,62935.29,55.69,0
B208671,Food,28,500000.0,416888.02,16.62,1,0,22205.12,53.37,0
B207064,Manufacturing,51,500000.0,376223.96,24.76,0,0,100385.03,53.83,0
B202528,Retail,17,500000.0,470595.4,5.88,0,0,23095.3,61.91,1
B204138,Manufacturing,47,500000.0,335815.13,32.84,1,0,104096.37,44.65,0
B207071,Services,3,500000.0,367848.21,26.43,0,0,,40.95,0
B207043,IT,16,500000.0,351128.15,29.77,0,0,96057.65,41.88,0
B206944,Retail,19,500000.0,403403.43,19.32,0,0,77774.24,54.19,0
B208036,Manufacturing,49,500000.0,395233.95,20.95,0,0,90007.3,46.83,0
B204571,Manufacturing,39,500000.0,381151.39,23.77,0,0,89376.77,52.72,0
B206133,Retail,40,500000.0,412762.71,17.45,0,0,91953.57,55.89,0
B207410,Food,33,500000.0,392466.75,21.51,0,0,40642.26,59.08,0
B209439,Retail,33,500000.0,429410.85,14.12,0,0,82778.2,53.86,0
B200539,Food,21,500000.0,301196.79,39.76,0,0,104660.43,46.75,0
B207463,Food,14,659813.04,582987.03,11.64,1,0,66588.96,61.59,1
B200598,Retail,31,500000.0,437864.68,12.43,0,0,85140.91,58.01,0
B203173,Healthcare,3,500000.0,419375.79,16.12,0,0,66141.49,47.99,0
B204688,,5,500000.0,275496.64,44.9,1,0,100255.28,47.68,0
B203383,Services,14,500000.0,326178.22,34.76,1,1,134278.1,58.08,0
B203428,IT,29,500000.0,329109.86,34.18,0,0,104533.15,55.7,0
B208240,Manufacturing,36,500000.0,420411.45,15.92,1,0,28247.68,50.79,0
B206273,IT,10,506214.24,406300.27,19.74,0,0,76674.98,55.96,0
B202486,Food,13,500000.0,2756873.89,17.41,1,0,63849.54,50.25,0
B204378,Food,4,500000.0,379808.35,24.04,1,1,109712.93,65.71,1
B202524,Food,14,500000.0,379286.44,24.14,0,0,93150.51,42.62,0
B204675,,17,500000.0,410140.29,17.97,0,0,68495.08,56.07,0
B202711,Food,13,500000.0,414504.34,,0,0,65220.94,58.22,0
B207052,Healthcare,20,500000.0,408587.0,18.28,0,0,65041.94,54.57,0
B205426,Services,18,500000.0,411915.79,17.62,0,0,57905.46,48.94,0
B208934,Manufacturing,32,650856.5,491408.46,24.5,0,0,116338.35,42.79,0
B207079,Manufacturing,49,500000.0,396234.96,20.75,0,0,53332.44,53.78,0
B209653,Retail,18,500000.0,475993.12,4.8,1,0,52880.93,56.87,0
B203054,Services,20,500000.0,359899.72,28.02,0,0,64126.24,47.96,0
B204294,Healthcare,31,500000.0,1036967.5,34.24,0,0,80968.36,37.4,0
B209475,Services,25,500000.0,358702.58,28.26,1,0,25961.9,44.63,0
B209559,Retail,24,500000.0,399698.23,20.06,0,0,75569.73,57.29,0
B208580,Food,33,500000.0,398271.17,20.35,0,0,84584.29,44.1,0
B205605,IT,8,2469740.12,353427.08,29.31,0,0,81126.83,45.91,0
B200270,Manufacturing,56,500000.0,432942.79,13.41,0,0,62439.8,61.93,1
B202012,Food,42,2031656.52,391047.06,21.79,0,0,53357.03,56.96,0
B209951,Healthcare,30,500000.0,373849.33,25.23,0,0,106194.26,46.3,0
B208136,Manufacturing,52,702254.69,574964.7,18.13,0,0,93988.59,54.59,0
B205081,Retail,22,500000.0,427339.78,14.53,0,0,48625.67,52.13,0
B208979,Food,16,500000.0,390052.58,21.99,0,0,88342.12,48.48,0
B207343,Retail,24,500000.0,423455.6,15.31,0,0,52225.73,51.94,0
B202923,Manufacturing,43,500000.0,397834.52,20.43,1,0,71453.21,47.66,0
B206624,,17,521160.09,429113.1,17.66,0,0,81078.33,55.39,0
B206268,Retail,30,500000.0,426849.68,14.63,1,0,112677.74,48.21,0
B205239,Retail,38,500000.0,346561.36,30.69,0,0,92829.4,51.47,0
B204024,Services,10,500000.0,349490.7,30.1,0,0,89934.49,49.03,0
B201676,Healthcare,3,500000.0,376472.38,24.71,0,0,85602.02,51.86,0
B205714,Food,5,500000.0,362560.78,27.49,0,0,143148.15,56.89,0
B204074,Manufacturing,60,500000.0,367175.19,26.56,0,0,118038.95,55.57,0
B207552,Retail,24,500000.0,409466.49,18.11,0,0,87348.32,52.15,0
B208844,Retail,35,500000.0,374948.68,25.01,0,0,95807.59,44.25,0
B209201,,7,500000.0,1363806.69,15.5,0,0,35353.1,57.78,0
B205127,Food,20,500000.0,363615.42,,1,1,56703.35,66.12,1
B202378,Healthcare,24,500000.0,390288.5,21.94,0,0,111015.77,42.22,0
B204920,Retail,38,500000.0,421945.85,15.61,1,1,77956.59,76.11,1
B207680,Services,32,500000.0,329320.0,34.14,0,0,97541.48,48.62,0
B201665,Services,24,500000.0,389337.83,22.13,0,0,83237.14,59.01,0
B209993,healthcare,30,500000.0,425148.05,14.97,0,0,102977.23,51.4,0
B205689,Retail,23,608250.69,491779.59,19.15,0,0,51315.84,65.47,1
B204322,Food,18,500000.0,351798.7,,0,0,131942.58,45.89,0
B207847,Services,5,500000.0,391565.96,21.69,0,0,53145.4,50.39,0
B203741,IT,15,500000.0,1613961.03,23.71,0,0,99823.04,51.9,0
B206526,Retail,21,500000.0,383823.93,23.24,0,0,64021.48,47.61,0
B204305,Services,38,500000.0,392241.41,21.55,0,0,51033.04,49.65,0
B201087,Manufacturing,42,500000.0,389567.25,22.09,1,0,94672.88,50.65,0
B201170,Food,3,500000.0,364711.31,27.06,0,0,97585.68,48.21,0
B201251,Food,3,500000.0,478433.72,4.31,1,1,,72.1,1
B208683,it,25,500000.0,327189.84,34.56,1,0,97683.78,50.78,0
B201847,Food,9,664106.67,464509.45,30.05,0,0,81455.91,42.62,0
B200034,IT,39,500000.0,430195.09,13.96,0,0,51069.75,56.94,0
B203974,Retail,42,500000.0,404870.24,19.03,0,0,70091.6,54.67,0
B207069,Food,18,500000.0,379631.24,24.07,0,0,105626.94,50.09,0
B201430,Services,13,500000.0,317255.49,36.55,0,0,50946.32,43.72,0
B205986,Food,38,500000.0,376463.34,24.71,0,0,65586.16,48.24,0
B207830,Retail,49,500000.0,428951.1,14.21,1,0,76785.54,56.16,0
B204839,IT,23,500000.0,339592.47,32.08,1,0,,53.62,0
B205686,Manufacturing,43,500000.0,380306.23,,0,0,72655.99,52.63,0
B202530,Manufacturing,55,500000.0,369208.55,26.16,1,0,52060.95,61.43,1
B209689,Manufacturing,51,500000.0,353152.15,29.37,0,0,,53.18,0
B203770,Manufacturing,57,500000.0,385144.23,22.97,1,0,48906.96,50.4,0
B208795,Healthcare,8,500000.0,353572.4,29.29,0,0,39203.07,51.68,0
B206620,Manufacturing,45,500000.0,370727.14,25.85,1,0,93257.65,42.89,0
B200303,retail,24,500000.0,370834.89,25.83,0,0,378217.32,52.69,0
B200313,Services,64,500000.0,304990.24,39.0,0,0,,48.43,0
B209010,Food,20,500000.0,383005.97,23.4,1,0,97123.78,44.75,0
B200244,Manufacturing,63,500000.0,429526.98,14.09,0,0,93343.51,55.72,0
B205423,Healthcare,3,1522582.16,376985.54,24.6,0,0,110125.56,48.3,0
B206482,Retail,49,500000.0,395466.5,20.91,1,1,44463.69,67.93,1
B205947,Healthcare,14,500000.0,391571.98,21.69,1,0,86595.8,59.61,0
B207689,Retail,45,500000.0,467288.16,6.54,1,0,61851.92,61.89,1
B200935,Services,16,500000.0,353064.63,29.39,0,0,103829.7,48.1,0
B203528,IT,23,500000.0,372329.26,25.53,0,0,95661.4,46.34,0
B208348,Food,3,500000.0,358076.02,28.38,0,0,86877.24,44.88,0
B209505,Manufacturing,31,500000.0,390017.76,22.0,0,0,57260.92,41.19,0
B204458,Manufacturing,55,500000.0,408092.89,18.38,1,0,,52.11,0
B209644,Services,44,500000.0,382980.95,23.4,0,0,61233.36,56.58,0
B202269,Manufacturing,37,500000.0,405318.94,18.94,1,0,80055.82,65.61,1
B208536,Services,23,500000.0,323635.96,35.27,1,0,55925.81,36.61,0
B200278,Services,9,500000.0,368363.47,26.33,1,1,54429.47,69.73,1
B209712,Healthcare,10,500000.0,361408.0,27.72,0,0,81771.02,39.34,0
B201452,Retail,54,500000.0,390072.89,21.99,0,0,45747.49,51.72,0
B208464,IT,3,500000.0,398580.68,20.28,1,0,81598.28,55.86,0
B200546,food,31,500000.0,389652.85,22.07,0,0,51842.48,54.32,0
B204462,Services,18,500000.0,370805.93,25.84,1,0,71720.38,51.3,0
B200119,Healthcare,42,559110.21,416242.94,25.55,0,0,119851.05,45.43,0
B201268,Food,3,500000.0,352343.83,29.53,0,0,61830.59,45.63,0
B209661,Manufacturing,53,500000.0,375230.97,24.95,0,0,88007.99,51.15,0
