hour_of_day,day_of_week,is_weekend,is_peak_hour,active_users,requests_per_minute,avg_request_size_kb,api_calls_per_minute,db_queries_per_minute,background_jobs_count,cache_hit_ratio,allocated_cpu_cores,allocated_memory_gb,container_count,running_services_count,network_in_mbps,network_out_mbps,disk_read_ops,disk_write_ops,avg_response_time_ms,error_rate_percent,scheduled_job_flag,release_day_flag,cpu_usage_percent,memory_usage_percent
6,6,1,0,1433,1860.2569278190451,13.73425405348349,658.4994353787205,465.6795163554457,3,0.699903148811386,16,46.329046893419196,16,55,29.433325016930876,26.427150979638306,393.849097210878,186.33528147769903,52.04153521938579,0.9318800844805574,0,0,51.45313046563754,73.14441052752612
20,4,0,1,4046,3411.2739165294092,47.65973198031037,2005.7076564530605,1050.802560174549,0,0.8501397805922127,4,10.942687338605797,2,55,34.65902770496199,29.696998855892236,1500.2728250755454,280.70973037384675,80.17168670383197,0.9869996287375122,0,0,69.47610123204602,57.54090920053697
22,0,0,1,64,92.85325237864556,40.151554025718205,31.18127787272644,30.042767260652166,3,0.7036572491177675,32,110.32437579978492,2,39,0.5660781427501084,0.45320206899271404,44.702178217006995,9.329384387778175,56.1855689720041,1.406702817352266,0,0,20.7218616750361,51.182395335145294
11,3,0,0,1724,1941.5218453752598,23.01387354003671,963.058813464114,642.7124647291381,1,0.9333233037058893,32,127.54104281948294,7,52,32.9508513288669,33.46529908882911,360.89482492262374,575.7952064537839,63.20502412716978,1.5866812902016694,0,0,69.4619392073361,61.03740552822831
16,0,0,0,3667,3278.7211570857194,64.276669704733,1410.3244660183834,711.8638936881803,1,0.651855075908795,32,115.08110388100079,9,30,39.19758859404295,42.415545086194314,487.64932434322344,278.8176738503026,89.87455334954475,0.5157557364500601,0,0,76.03811212083683,57.59996293522705
16,5,1,0,1530,1679.5799420992146,116.57086252983297,978.5103099249498,438.2067038556672,2,0.7892316059373367,8,29.08183923931169,18,29,26.506643730951666,24.520766338317355,410.86781811696466,222.21782649294312,61.450695631593774,0.0,0,0,44.89884130539012,62.27212698435164
9,3,0,0,1795,2193.8469744951367,23.480113451752352,1092.1124849196806,291.48357992432045,0,0.5490191299613627,16,63.60932277519191,10,54,21.70714199948706,22.142114488722523,382.9855461831606,190.87569191995385,72.56316179086713,2.3368060920994433,0,0,60.2235629999443,70.53354650099425
18,3,0,1,3096,3718.4888422818485,33.81801838285877,1195.3392347559782,1430.0025145211926,1,0.7400650469635303,8,23.40404177195407,18,17,21.6101375581297,22.096060753176687,1432.507141465243,425.2748245474341,98.48103991915568,1.9617484751152792,0,0,74.98321104446052,57.07458408360523
13,4,0,0,4260,5122.0346547167555,58.14184758451391,1428.163312212459,1590.0064042030835,1,0.6816857435759692,16,62.92993985455885,8,45,50.670405782414846,56.89382824139878,850.3786357626069,874.1263847546843,92.41499982616212,0.0,0,0,100.0,67.05638820878335
10,2,0,0,1025,1003.5646856613689,78.69668658057358,543.7788161007602,213.42386823225553,3,0.623366614074665,32,101.38108004161563,14,17,6.208789034068912,5.814383510176932,216.70507083115638,194.92861015501896,56.615221170437636,0.9796593226302537,0,0,27.956276477099717,50.031381914786635
1,1,0,0,1735,2156.417124822034,74.0287489495492,1217.0942795671224,467.6917354486072,2,0.6522362987124577,16,53.65630185774097,14,45,31.145991069610368,26.844759264387843,497.94029132748244,331.0953921554952,91.56874104384119,1.6805696581491387,0,0,55.15916343637903,72.97068653410362
17,1,0,0,2133,3061.2610883134284,64.93791713234071,1629.9308478123264,389.2247283269149,2,0.6528576716278244,16,32.95000519424886,6,13,36.07246534773679,33.48205784052284,400.7300942017823,114.56077082969894,80.046328757877,0.7578524372665123,0,0,67.32322241412629,43.19275276205467
6,1,0,0,2339,2507.564391588936,89.7858445665787,1241.1937901688166,594.4857181895591,1,0.7323925901106022,16,46.98496983849916,8,43,41.12535172408071,32.984695784508055,825.3072557588921,375.01106948811514,85.10503958749798,1.0642609104181657,0,0,62.95799301827683,67.31624517686802
11,5,1,0,1736,2155.0811594399574,102.28373931687265,708.3579720177513,650.6344843151749,1,0.9047891588100496,32,126.39253361284524,10,34,22.58745172075641,19.543904884670727,590.8928332464583,536.9575178612785,68.31561258055784,0.5253750575805463,0,0,42.19851044930459,53.074117446873004
1,6,1,0,4208,4085.0881278405445,119.88119435296943,1642.8151481613947,1575.8895860724988,2,0.7338262727223849,8,30.911580414476965,19,53,65.14882392019348,58.24737488114774,962.2081004734241,964.6112255683857,85.03881401765706,1.8447350279209425,0,0,100.0,89.90763333394612
19,2,0,1,558,465.258566485707,58.53371324409335,263.4671648929078,136.91439053142503,3,0.5999878435037861,4,11.093042852848372,7,56,4.488333587954985,4.157411409598953,137.42525924765727,83.96414153795281,54.72410686809533,1.655806054303449,0,0,29.537603240127297,58.293452308318905
17,0,0,0,237,286.77283327422936,119.42001142954207,72.82853796811791,84.65919480794118,4,0.5331809612682651,8,25.1431357616961,4,27,3.148825585939459,3.6209645984279546,61.344412950544054,73.46175497892784,53.44964703681148,1.0643748553018892,1,0,29.585596919994863,41.41716935911035
5,1,0,0,2832,2359.862727851992,89.00743218195515,939.1490974091815,792.7349387087729,0,0.6677922568673312,4,14.788684274080977,17,29,24.266923481891048,23.23415156835852,421.6429677149101,223.54745257385503,74.51974194328191,1.8267900164562882,0,0,59.770564751721565,65.0025594194446
23,0,0,1,4238,5536.986059291076,80.59430138555629,1894.777348953242,1400.5336518593326,1,0.575494978381772,8,21.023484828451245,18,31,41.44390831591219,39.89206657774432,1642.4358444825223,635.6859498565706,104.9116967245339,0.37232065243426593,0,0,100.0,77.3391037011265
9,2,0,0,4150,5267.374587114125,78.56355255162843,2480.911466406248,577.5237211026537,1,0.901163625863791,8,19.4840490638701,12,10,55.06534623423636,55.26823002341817,559.1500445734338,575.9837949484411,107.78421848171114,0.1532230189929707,0,1,100.0,51.7611174550126
19,5,1,1,3559,3767.2994195888473,109.73559389754547,1708.9522298435415,1382.4378065046544,2,0.9775899250365834,16,36.74177264133526,14,12,50.43169377890956,45.32712562741161,1037.97629397049,1186.9784564257554,86.7222860105766,0.0,0,0,99.96633650068739,49.69732530584382
14,2,0,0,3567,3880.550274780046,114.01244519651252,1645.4423315481426,856.5981425111001,5,0.9073134642503505,16,36.04902901729008,13,43,31.692316861403064,28.2605043784381,468.2055478363921,346.8353160939269,83.62968442766756,0.4590365116407682,1,0,84.27932100064564,69.80773392011687
4,4,0,0,2122,3060.842095043381,25.526732715058436,954.5121324440809,1210.2552022197785,3,0.6846500978383996,16,60.53337428305028,8,39,45.654405212478395,43.137608820256304,1154.3004642866115,935.4113919351187,86.79697698116779,1.541075281081493,0,0,79.00189781534696,63.459964784092634
19,6,1,1,147,118.95145006632318,61.74374172250845,31.38178320649984,26.39691608487102,4,0.538903959837497,32,101.09000692109187,15,37,0.8157233603610916,0.8672542880054563,17.412121136368096,11.174105001490934,59.55462848982566,1.0759236014318057,1,0,28.569921775562225,61.20101214535228
2,1,0,0,1341,1601.5728835785426,113.2667327672101,822.7845937732552,481.2732122046614,2,0.8405150892503599,32,98.31115417664222,2,48,18.637309846671112,21.734949208388333,498.0244279081663,410.64745622166186,62.19530471109054,0.9875163611533526,0,0,44.368705005513654,49.378149709676855
4,5,1,0,3514,5082.483697081633,48.94297556403291,3032.716600971979,1209.4382736160865,0,0.8206850175485189,8,18.765621119670016,5,27,34.60829969967386,33.179217955430026,1770.1359449506408,999.0043492087559,91.71845470364005,0.7080222206424102,0,0,91.55769679037093,57.88645474064628
7,4,0,0,1837,2644.8962019069245,31.757801603124406,707.8737444459605,448.9072295807604,1,0.5322688911366981,16,44.70802045741023,7,39,37.58988779663259,36.458195959609654,506.4360590917118,368.0625735103487,85.86280939209924,2.3888365208356785,0,0,68.6559753950332,47.00720111106452
7,1,0,0,733,886.3868724184497,16.805115507029495,204.14989105660555,336.14578366521306,1,0.8786142483067991,16,63.69452634511481,18,8,10.760304927707184,9.03177259019507,281.08835033919615,82.2929894657658,69.55660044549155,1.274378597806073,0,0,30.237451509878138,44.91984946141926
7,2,0,0,1182,1261.0297010978013,73.68002440756058,628.3614411816482,363.37464162407946,3,0.8957760778156929,32,94.86338881314336,19,17,21.73583161465105,23.18755384677709,263.6771940591292,339.9210081914504,63.07096884469064,0.34169564312106876,0,0,44.35515766737167,62.81004658837127
11,2,0,0,4172,3626.437858301065,85.53137541922197,1224.0761843423045,852.7804769814519,1,0.8445366987368584,8,16.867520695310887,15,21,40.86759858254656,43.77938135424932,718.1484796622796,726.0423088464528,109.4415274350988,0.7769541357912189,0,0,84.89753765457156,63.20993188958619
23,3,0,1,3254,2999.045659443772,27.488018433380574,855.3321189574926,429.6140234604006,1,0.8492836248189011,32,89.48031959907794,17,44,39.15468458471203,41.64399646446062,488.16747379465005,201.06107191651404,103.50193005779968,0.09288191760547203,0,0,69.3215484151193,76.74331614942115
22,3,0,1,3173,4048.0224892428523,82.46838301478999,1659.8926824791554,1618.1246174986002,0,0.8310913738811432,8,16.865673695746132,1,58,61.55405292714517,70.9512342666343,944.1372333822915,970.3322492580637,94.55529939647562,0.6341396520070541,0,0,100.0,63.16248332504027
7,2,0,0,3886,3154.0480347793305,108.45620710111214,1482.673236356786,1162.4044749504583,1,0.70935288771465,4,13.209124874759482,3,16,16.56512067758098,15.078989526421111,761.0807162288229,986.5139835495623,83.25636299432365,2.211242322943231,0,0,60.1336391960085,43.54181866863077
10,2,0,0,4926,6987.234964570005,33.01163724420034,1997.9272650533203,1584.9531041707562,4,0.7958273456666853,16,45.41866842513568,11,57,132.02371890567483,129.3693679079659,1548.801932963581,1579.8201817438867,104.79982754675056,0.0,1,0,100.0,76.10687902671016
13,0,0,0,1664,2016.0260708259252,19.029987999944083,1205.1832634569887,305.3013285477878,1,0.7960623003699605,16,36.86987221993952,10,18,26.454939027210976,27.10716260541971,444.8743282725945,293.66685966362024,62.098041688946324,0.849618973149364,0,0,56.176607887618566,48.73816128648098
7,6,1,0,1091,907.2785059716005,101.07375685818488,300.5720002232237,98.80805615957748,1,0.7581218628266276,16,59.106250135233594,15,42,17.74208425873634,19.248330880347606,142.42867972478956,68.60057457739772,56.784695591309315,0.3970138350273096,0,0,33.39796219547119,68.44661375404388
23,0,0,1,2915,2821.245420901026,110.39134018441804,919.6729936804205,410.6338176867817,3,0.7898763377196774,4,12.7180502672554,7,36,19.33249883978485,17.71347635079415,206.40457609597388,252.3488277878752,81.41277167021464,2.7320609769068995,0,0,66.17699064670352,58.861662389461394
9,6,1,0,904,1099.2103362072119,29.709123381277767,405.8288383444268,286.156044292818,3,0.6917337766626062,16,47.52627276568486,8,5,11.38361604105473,12.221925344903093,303.69588065529086,109.51485884496239,58.210111162770005,1.4721265995781327,0,0,37.95008594507581,32.93182211328034
6,4,0,0,2076,1712.5357589662035,87.95876316198638,852.8628722453559,590.3756450873842,0,0.8255811787871266,8,28.67230917357344,19,51,11.383137621435734,9.107676531305048,458.21663696390254,285.1046831657002,90.50095232389413,1.5584821509582636,0,0,46.49228780793153,84.25450357812132
16,3,0,0,2037,2741.7840364515732,72.95573825102274,1506.0699871842048,573.1878064245667,1,0.608961546759353,4,12.591991256904564,18,39,29.55550748647285,33.548160998558636,310.76496162824935,130.83420192274133,72.61506143662386,3.181048011316443,0,0,65.42464058279333,76.06123847036724
3,3,0,0,2600,3754.258161631698,32.507592110156736,1237.3826323256283,864.209127752921,1,0.9095781761219063,4,8.522062631729387,18,37,23.786647493991946,24.962392298302166,1041.4328861952624,605.2550719042337,74.32520034959057,1.2959585218172984,0,0,61.99656392651711,75.45747835439332
12,2,0,0,289,425.6548855649819,99.72063420981542,105.34914185373302,103.00064105631236,2,0.9084472713065874,8,20.1260614368528,13,57,3.2534999489081904,2.968022477905402,122.79173432034685,46.99210044168655,59.535583759188825,2.3969185799856283,0,0,21.906084018478413,70.13086371313845
3,2,0,0,539,708.0096338555682,59.10030268844505,214.13916238889678,74.53424323931263,5,0.7389738212094833,32,100.70609414055826,11,59,4.738035397020259,4.4623717712369455,73.65441691475725,37.0188329648773,54.87301714345376,1.5717385272774074,1,0,30.631521706676807,71.25500618879008
4,4,0,0,3901,5460.533313221469,85.53839556277758,1276.1913270634477,836.0748007084505,1,0.7383645207387322,32,70.75228205700125,13,14,74.8909326402675,65.40948637661745,894.5944447617629,331.24493339637894,121.95118559657845,0.5054551220520385,0,0,100.0,51.820655812108
21,5,1,1,1086,1333.0598128630656,39.66362545726102,602.7267266919692,333.62839452374897,1,0.6915428892103589,16,40.00199192351788,7,18,18.50258696551005,16.940627584724954,244.60310604619676,83.70819269512234,62.02290050342305,1.105936236781896,0,0,44.42846509654311,46.80690443699652
3,5,1,0,1388,1555.9210244685937,98.81488400817778,772.1700997353573,286.0063399582884,0,0.5219563306286772,16,51.40604307132127,2,14,24.578322519958164,28.016503706142316,297.709666018598,230.9413472593774,44.06311227948882,1.5295522352499291,0,0,40.29256790272279,39.85887897563534
17,5,1,0,4830,6275.108601151433,35.39288523641792,2332.4993875939845,1612.683355262752,0,0.5687672214902343,8,30.80955783050904,13,5,97.60184825538587,108.7891514945567,830.8585361207513,928.474716269218,118.10122058887485,1.1072512281651334,0,0,100.0,53.61750280662011
5,3,0,0,3319,3176.0389372815193,46.950532973767444,1845.6534563709483,420.6029172955412,2,0.842954317025006,32,110.86588742254284,3,28,51.07084737938152,44.75933088782611,490.60615314689625,393.1524718762193,105.70963127387157,1.1013114868456364,0,0,77.23997026737187,52.03952309596334
23,0,0,1,2604,2283.314869789249,50.01895709596012,1121.1293600801248,778.2555093131326,1,0.5685156797786561,8,24.121059663517613,7,12,42.73140032871036,46.09513990471785,404.2958214710927,262.5673141654233,63.676045594677745,2.403595766079113,0,0,77.05252534819441,41.50845110903292
23,5,1,1,3550,4733.199675680313,28.73908649824616,1665.4404332554373,1586.2056570772575,3,0.697781600540632,16,38.78116402595249,1,47,35.77688690856289,31.392136672843808,1404.1436892262402,1531.2221877675152,100.71206169932456,1.0290741025071395,0,0,100.0,53.705939619399544
22,1,0,1,3912,5753.498713912503,105.55248351875586,1385.9346617569913,1731.559816100879,1,0.670028526820272,8,19.08150067449901,10,42,102.12600092605261,116.90868755978525,1211.624298746003,1279.8457333057495,116.88328386454214,1.3947997011460436,0,0,100.0,69.31721342500634
21,4,0,1,1817,2188.0959627880134,18.051101594575343,869.727976059788,567.6620202348267,4,0.6053726128622052,8,28.418001729477353,12,22,39.38136766870588,46.17638019263289,630.1243052740705,381.81878825617207,69.39844386267181,0.6524087673317523,1,0,89.90487290157697,58.58347760459481
1,5,1,0,4758,5413.555620845475,69.75984251926684,2173.727806359304,1174.5525372240725,1,0.7538432868974064,16,61.649009251227326,18,9,63.92446920894725,62.87074347224122,810.451127261988,1155.8899238827216,104.15727064665636,1.7429977435217259,0,0,100.0,68.29805190484399
22,1,0,1,211,247.73150495890164,98.62734766192554,104.10539622358489,75.50757363769543,1,0.6742739644395432,4,8.963950263648844,1,44,1.672554472284134,1.3654176467158956,60.14624680541209,22.53548790053084,64.7625455535978,0.8443259330422388,0,0,26.510252494167858,46.3114528105911
10,5,1,0,705,800.1220749939149,71.80406842204705,378.4415726310064,267.6774206347329,1,0.8645757070232877,8,26.80470974097385,17,19,4.68869814312172,4.238571289058168,357.32043819595765,173.3346382202872,45.40041433381315,2.274329495924591,0,0,23.82558793866447,54.46679308421719
13,0,0,0,3056,3390.754841494348,42.59309698200316,1036.7337372319785,1161.5970752957537,1,0.8067066573341073,16,55.29162296605116,15,9,49.500088405392255,50.28388948392966,1517.4164210537635,1043.128007423082,86.81187036074405,2.1861362101796824,0,0,78.00250531733526,55.06409874603062
4,0,0,0,4766,6972.300482810595,94.85583193059685,1401.389074989364,1424.261237434587,0,0.7306580477423978,32,96.65696627616883,7,26,87.37327051172535,73.09404398613552,1124.7580024288793,1208.2393717583277,117.48889727003011,1.927537745878194,0,0,100.0,51.45268928537328
5,5,1,0,3556,4039.0265353564364,62.40539972116921,2121.0458963952174,638.9119443923099,2,0.7762293127902525,32,85.19479640560107,15,31,66.98267519018385,79.14232044639668,417.84437672546375,410.3102574732883,94.5149637296019,0.0,0,0,100.0,62.17321168733154
9,1,0,0,1306,1118.9438515749791,23.746477711674782,592.3852984882247,226.6412805350002,1,0.7069659514414222,16,54.66842242213098,17,38,19.49687053575437,17.827182068111945,206.11720319866907,85.4526881590332,69.11973550859734,0.5647267475746818,0,0,28.028893752001764,60.25633964900036
7,4,0,0,2208,2949.582579170957,41.4392766080683,1665.4779888168202,301.7940704156915,2,0.87602627918083,32,93.27275364306814,8,39,18.438738837157427,19.855323696797544,183.3760506110601,126.67714893278611,87.57307997625176,0.17764990404786435,0,0,52.93566443672342,57.04639235945162
